business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,200418007,AM associates,2020-07-16 14:20:13.875000000,2020,1930797159,2020-04-22,2020-06-26,2020-04-22,NAGD,48.48,16-30
U001,200769623,WAL-MAR us,2020-06-13 06:44:10.500000000,2020,1930832938,2020-04-29,2020-05-14,2020-04-29,NAH4,8624.81,31-45
U001,200726979,BJ'S  co,2020-04-17 14:52:09.855468750,2020,1930730581,2020-04-02,2020-04-17,2020-04-02,NAA8,242.09,0-15
U001,200769623,WAL-MAR corporation,2020-06-02 00:42:42.000000000,2020,1930858143,2020-05-05,2020-05-20,2020-05-05,NAH4,42548.15,0-15
U001,200783734,FAREW corp,2020-04-03 21:24:20.750000000,2020,1930646541,2020-03-12,2020-03-27,2020-03-12,NAA8,24071.99,0-15
U001,200769623,WAL-MAR co,2020-04-27 16:52:52.625000000,2020,1930749482,2020-04-07,2020-04-22,2020-04-07,NAH4,48782.31,0-15
U001,200468954,SKID foundation,2020-04-27 08:30:36.625000000,2020,1930747449,2020-04-03,2020-04-18,2020-04-03,NAA8,140285.37,0-15
U001,200762301,C&S WH systems,2020-05-01 08:24:37.750000000,2020,1930643130,2020-03-13,2020-05-17,2020-03-13,NAGD,1535.38,
U001,200769623,WAL-MAR ,2020-05-09 17:37:10.125000000,2020,1930768962,2020-04-09,2020-04-24,2020-04-09,NAH4,35605.7,16-30
U001,200759878,SA ,2020-05-15 02:22:10.281250000,2020,1930826743,2020-04-25,2020-05-10,2020-04-25,NAH4,37706.25,0-15
U001,200726979,BJ'S  associates,2020-05-15 14:10:24.000000000,2020,1930689486,2020-03-22,2020-04-06,2020-03-22,NAA8,598.23,31-45
U001,200020431,DEC systems,2020-03-31 12:56:46.812500000,2020,1930681951,2020-03-21,2020-04-08,2020-03-16,NAM4,165.5,
U001,200759082,INGL co,2020-05-09 07:00:14.250000000,2020,1930685569,2020-03-24,2020-04-08,2020-03-24,NAA8,20757.38,31-45
U001,200416837,DEC corp,2020-03-02 06:41:20.750000000,2020,1930599719,2020-03-04,2020-03-24,2020-03-01,NAM4,1729.4,
U001,200769623,WAL-MAR in,2020-05-06 10:34:10.375000000,2020,1930738587,2020-04-03,2020-04-18,2020-04-03,NAH4,306.43,16-30
U001,200794332,COST us,2020-03-28 14:05:45.289062500,2020,1930641605,2020-03-13,2020-03-28,2020-03-13,NAAX,8793.09,0-15
U001,200529372,GHC  trust,2020-05-02 05:16:26.250000000,2020,1930838534,2020-05-01,2020-05-16,2020-05-01,NAA8,333377.81,
U001,200744019,TARG in,2020-05-03 18:11:31.250000000,2020,1930683094,2020-03-23,2020-04-07,2020-03-23,NAA8,50308.54,16-30
U001,200769623,WAL-MAR corp,2020-04-28 11:55:26.125000000,2020,1930723872,2020-03-31,2020-04-15,2020-03-31,NAH4,37637.66,0-15
U001,200759878,SA corporation,2020-03-18 05:36:20.851562500,2020,1930593859,2020-03-04,2020-03-19,2020-03-04,NAH4,28956.59,
U001,200743129,BROOKS llc,2020-04-27 07:09:19.625000000,2020,1930704960,2020-03-27,2020-04-11,2020-03-27,NAA8,23220.31,16-30
U013,140103496,JAME in,2020-05-24 11:07:06.375000000,2020,1991840174,2020-03-29,2020-05-13,2020-03-29,NAVF,28324.32,0-15
U001,200748108,KROGER corporation,2020-05-02 21:20:54.750000000,2020,1930753720,2020-04-06,2020-04-21,2020-04-06,NAA8,2382.55,0-15
U013,100046479,PAPA corporation,2020-05-15 07:25:40.750000000,2020,1991839498,2020-03-17,2020-04-01,2020-03-17,NAVD,13886.0,31-45
U001,200078795,H T H corp,2020-05-29 07:50:28.500000000,2020,1930811783,2020-04-22,2020-05-07,2020-04-22,NAA8,334.55,16-30
CA02,140106408,WAL-M llc,2020-04-24 21:51:57.000000000,2020,2960622385,2020-03-22,2020-04-01,2020-03-22,CA10,56230.125,16-30
U001,200771157,WEIS corp,2020-04-18 03:48:14.750000000,2020,1930783838,2020-04-14,2020-04-29,2020-04-14,NAA8,97256.71,
U001,200920735,ALBERT us,2020-04-03 19:07:43.562500000,2020,1930646545,2020-03-13,2020-03-28,2020-03-13,NAA8,114423.16,0-15
U001,200772670,ASSOCIAT associates,2020-04-07 15:21:09.062500000,2020,1930732156,2020-04-01,2020-04-16,2020-04-01,NAU5,67878.01,
U001,200743129,BROOKS corp,2020-03-17 04:19:31.125000000,2020,1930632940,2020-03-10,2020-03-25,2020-03-10,NAA8,122028.33,
U001,200769623,WAL-MAR ,2020-06-16 22:30:59.750000000,2020,1930793512,2020-04-18,2020-05-03,2020-04-18,NAH4,568.88,31-45
U001,100044041,DEF. F foundation,2020-01-16 04:10:28.000000000,2020,1930811581,2020-04-22,2020-05-09,2020-04-16,NAM4,3141.2,
U001,200915438,GROC trust,2020-03-29 16:49:05.718750000,2020,1930620520,2020-03-10,2020-03-25,2020-03-10,NAA8,13407.5,0-15
U001,200726979,BJ'S  corp,2020-04-10 22:50:08.937500000,2020,1930664773,2020-03-18,2020-04-02,2020-03-18,NAA8,1076.66,0-15
CA02,140105785,SHOPPE ,2020-05-20 08:21:19.906250000,2020,2960630937,2020-04-27,2020-05-15,2020-05-05,CA10,27116.445999999996,0-15
U001,200769623,WAL-MAR us,2020-06-08 19:07:50.375000000,2020,1930848700,2020-05-02,2020-05-17,2020-05-02,NAH4,30639.79,16-30
U001,200762301,C&S WH co,2020-04-30 14:31:23.000000000,2020,1930749157,2020-04-06,2020-04-21,2020-04-06,NAC6,76938.7,0-15
U001,200915438,GROC systems,2020-05-13 14:31:03.000000000,2020,1930779444,2020-04-14,2020-04-29,2020-04-14,NAA8,21346.59,0-15
U001,200769623,WAL-MAR corp,2020-05-15 00:04:23.000000000,2020,1930779573,2020-04-12,2020-04-27,2020-04-12,NAH4,21588.94,16-30
U001,200780383,MEIJ corp,2020-05-13 02:04:32.500000000,2020,1930710735,2020-03-28,2020-04-12,2020-03-28,NAA8,54562.53,31-45
U001,200803720,DEC co,2020-05-10 01:18:14.875000000,2020,1930872206,2020-05-07,2020-05-24,2020-05-01,NAM4,738.36,
U001,200772670,ASSOCIAT llc,2020-04-23 04:49:13.320312500,2020,1930763825,2020-04-07,2020-04-22,2020-04-07,NAU5,29556.9,0-15
CA02,140104423,METRO  llc,2020-02-26 23:51:39.500000000,2020,2960617264,2020-03-03,2020-03-15,2020-03-05,CA10,33788.096999999994,
U001,200418007,AM corp,2020-04-10 10:10:49.875000000,2020,1930764233,2020-04-09,2020-04-24,2020-04-09,NAA8,19798.25,
U001,200742791,QUI associates,2020-05-25 00:56:59.187500000,2020,1930861096,2020-05-06,2020-05-21,2020-05-06,NAA8,29636.31,0-15
U001,200769623,WAL-MAR trust,2020-05-09 16:19:21.500000000,2020,1930743649,2020-04-05,2020-04-20,2020-04-05,NAH4,15353.6,16-30
U001,200793830,M in,2020-04-27 21:19:18.125000000,2020,1930789029,2020-04-17,2020-05-02,2020-04-17,NAA8,44468.9,
U001,200705742,DOT corp,2020-05-16 11:24:53.230468750,2020,1930787923,2020-04-14,2020-05-16,2020-04-14,NA32,51577.11,0-15
U001,200148860,DOLLA systems,2020-05-30 12:34:43.875000000,2020,1930837483,2020-04-29,2020-05-14,2020-04-29,NAA8,56173.16,16-30
U001,200769623,WAL-MAR systems,2020-03-15 03:34:47.484375000,2020,1930597878,2020-03-03,2020-03-18,2020-03-03,NAH4,59456.05,
U001,200769369,DI us,2020-04-29 05:49:29.375000000,2020,1930681968,2020-03-21,2020-04-05,2020-03-21,NAA8,58261.8,16-30
U001,200769623,WAL-MAR ,2020-04-27 00:15:39.250000000,2020,1930678559,2020-03-20,2020-04-04,2020-03-20,NAH4,47486.76,16-30
CA02,140106209,SNOW C corp,2020-03-22 13:22:19.656250000,2020,2960618267,2020-03-03,2020-03-21,2020-03-11,CA10,5330.325,0-15
U001,200769623,WAL-MAR systems,2020-03-22 12:45:00.750000000,2020,1930592972,2020-03-04,2020-03-19,2020-03-04,NAH4,8263.2,0-15
U001,200769623,WAL-MAR llc,2020-05-20 04:42:57.875000000,2020,1930827582,2020-04-26,2020-05-11,2020-04-26,NAH4,15496.49,0-15
U001,200741174,M B  corporation,2020-05-16 02:16:28.125000000,2020,1930814971,2020-04-22,2020-05-07,2020-04-22,NAA8,17263.21,0-15
U001,200769623,WAL-MAR us,2020-05-02 11:19:27.750000000,2020,1930727411,2020-04-02,2020-04-17,2020-04-02,NAH4,66318.81,16-30
U001,200769623,WAL-MAR in,2020-03-22 19:51:53.248046875,2020,1930607433,2020-03-08,2020-03-23,2020-03-08,NAH4,80551.84,
U001,200769623,WAL-MAR systems,2020-04-22 14:55:01.375000000,2020,1930687564,2020-03-24,2020-04-08,2020-03-24,NAH4,41423.34,0-15
CA02,140106408,WAL-M foundation,2020-04-04 17:28:23.406250000,2020,2960622454,2020-03-20,2020-03-31,2020-03-21,CA10,76351.56899999999,0-15
U001,200020431,DEC associates,2020-04-27 21:37:43.937500000,2020,1930817619,2020-04-23,2020-05-09,2020-04-16,NAM4,499.33,
U001,200761734,H E BUT ,2020-04-29 13:38:59.437500000,2020,1930752335,2020-04-07,2020-04-22,2020-04-07,NAA8,34365.84,0-15
U001,200704045,RA llc,2020-05-30 03:42:04.750000000,2020,1930831446,2020-04-27,2020-05-12,2020-04-27,NAA8,35983.93,16-30
U001,200779906,BOZZU ,2020-04-30 10:35:56.500000000,2020,1930769233,2020-04-13,2020-04-28,2020-04-13,NAA8,31761.97,0-15
U001,200705742,DOT systems,2020-05-07 12:14:14.250000000,2020,1930705792,2020-03-26,2020-04-10,2020-03-26,NAA8,10829.23,16-30
U001,200772670,ASSOCIAT foundation,2020-02-24 16:30:33.625000000,2020,1930597748,2020-03-04,2020-03-19,2020-03-04,NAU5,62691.21,
U001,200915438,GROC corporation,2020-05-04 00:43:19.062500000,2020,1930730299,2020-04-08,2020-04-23,2020-04-08,NAA8,12398.0,0-15
U001,200762301,C&S WH in,2020-04-01 03:39:02.843750000,2020,1930682013,2020-03-21,2020-04-05,2020-03-21,NAC6,111676.08,
U001,200769623,WAL-MAR associates,2020-03-29 13:42:38.906250000,2020,1930617997,2020-03-09,2020-03-24,2020-03-09,NAH4,15638.78,0-15
U001,100031704,DELHAIZE systems,2020-05-05 19:22:03.812500000,2020,1930781853,2020-04-13,2020-04-28,2020-04-13,NAA8,8431.65,0-15
U001,200769623,WAL-MAR corp,2020-03-22 14:25:35.359375000,2020,1930605060,2020-03-05,2020-03-20,2020-03-05,NAH4,38173.44,0-15
U001,200230690,DECA co,2020-03-09 23:02:32.625000000,2020,1930674324,2020-03-20,2020-03-26,2020-03-16,NAM2,9815.71,
U001,200769623,WAL-MAR in,2020-03-15 17:43:46.296875000,2020,1930586628,2020-03-03,2020-03-18,2020-03-03,NAH4,54538.28,
U001,200726979,BJ'S  ,2020-04-13 16:15:54.000000000,2020,1930669935,2020-03-19,2020-04-03,2020-03-19,NAA8,977.79,0-15
U001,200776463,KROGE us,2020-05-06 15:24:15.500000000,2020,1930774019,2020-04-09,2020-04-24,2020-04-09,NAA8,87287.98,0-15
U001,200769623,WAL-MAR associates,2020-05-03 06:45:41.750000000,2020,1930714839,2020-03-29,2020-04-13,2020-03-29,NAH4,27659.54,16-30
U001,200769623,WAL-MAR associates,2020-05-10 16:16:49.125000000,2020,1930778151,2020-04-12,2020-04-27,2020-04-12,NAH4,50901.32,0-15
U001,200148860,DOLLA llc,2020-05-29 09:08:22.093750000,2020,1930705301,2020-03-27,2020-05-31,2020-03-27,NAGD,5250.65,
CA02,140104409,LOB trust,2020-04-11 01:08:37.625000000,2020,2960622322,2020-03-18,2020-04-05,2020-03-26,CA10,88028.21299999999,0-15
U001,200622385,US  corp,2020-05-01 14:21:05.437500000,2020,1930756620,2020-04-06,2020-04-21,2020-04-06,NAA8,4830.68,0-15
U001,200936373,SUPE ,2020-02-29 03:09:05.000000000,2020,1930582873,2020-03-01,2020-03-16,2020-03-01,NAA8,176792.99,
U013,100046487,PAPA JOH co,2020-05-14 04:19:59.500000000,2020,1991841233,2020-03-17,2020-04-11,2020-03-17,NA25,16008.2,31-45
U001,200750051,ALBER foundation,2020-04-28 16:16:23.875000000,2020,1930733147,2020-04-02,2020-04-17,2020-04-02,NAA8,63769.32,0-15
U001,200735528,ASSOCIA ,2020-04-17 15:52:06.875000000,2020,1930803546,2020-04-21,2020-05-06,2020-04-21,NAA8,54439.86,
U001,200769623,WAL-MAR systems,2020-03-14 17:29:49.890625000,2020,1930586079,2020-03-02,2020-03-17,2020-03-02,NAH4,53277.43,
U001,200769623,WAL-MAR us,2020-05-03 06:20:38.125000000,2020,1930729031,2020-04-02,2020-04-17,2020-04-02,NAH4,73958.76,16-30
U001,200726979,BJ'S  corp,2020-04-23 04:56:58.062500000,2020,1930732016,2020-04-02,2020-04-17,2020-04-02,NAA8,190.38,0-15
U001,100056974,STUF corp,2020-06-01 17:21:00.500000000,2020,1930627608,2020-03-13,2020-03-28,2020-03-13,NAA8,5102.0,Greatar than 60
U001,200769623,WAL-MAR corporation,2020-04-05 12:26:10.625000000,2020,1930577775,2020-02-29,2020-03-15,2020-02-29,NAH4,1322.22,16-30
U001,200762301,C&S WH co,2020-04-11 22:52:21.500000000,2020,1930768610,2020-04-09,2020-04-24,2020-04-09,NAC6,5168.44,
U001,200741174,M B  trust,2020-03-06 07:06:45.000000000,2020,1930596850,2020-03-05,2020-03-20,2020-03-05,NAA8,12276.32,
CA02,140104429,COSTCO us,2020-03-11 08:41:36.000000000,2020,2960619057,2020-03-08,2020-03-27,2020-03-17,CA10,13951.504,
U001,100031704,DELHAIZE systems,2020-05-15 06:17:59.750000000,2020,1930714523,2020-03-27,2020-04-11,2020-03-27,NAA8,80768.27,31-45
U001,200759878,SA corp,2020-04-28 16:01:50.750000000,2020,1930685547,2020-03-24,2020-04-08,2020-03-24,NAH4,37386.06,16-30
U013,100009932,SYSCO IN us,2020-05-03 20:41:25.000000000,2020,1991840328,2020-03-19,2020-04-18,2020-03-19,NAVE,9872.56,16-30
U001,200779906,BOZZU associates,2020-05-21 10:56:41.750000000,2020,1930817225,2020-04-23,2020-05-08,2020-04-23,NAA8,103995.46,0-15
U001,200726979,BJ'S  associates,2020-04-17 08:36:21.750000000,2020,1930689826,2020-03-21,2020-04-05,2020-03-21,NAA8,1915.21,0-15
U001,200762301,C&S WH llc,2020-05-23 18:41:59.125000000,2020,1930760550,2020-04-08,2020-06-12,2020-04-08,NAGD,11203.23,
U001,200148860,DOLLA ,2020-03-19 14:46:12.031250000,2020,1930618536,2020-03-09,2020-03-24,2020-03-09,NAA8,47875.75,
U001,200780383,MEIJ co,2020-05-25 19:53:02.125000000,2020,1930806275,2020-04-22,2020-05-07,2020-04-22,NAA8,22760.31,16-30
U001,200769623,WAL-MAR systems,2020-05-04 16:41:26.250000000,2020,1930705132,2020-03-26,2020-04-10,2020-03-26,NAH4,11112.57,16-30
U001,200776463,KROGE foundation,2020-04-09 20:04:57.250000000,2020,1930583872,2020-02-29,2020-03-15,2020-02-29,NAA8,15394.29,16-30
U001,200337148,COAS corporation,2020-06-01 19:12:10.000000000,2020,1930814920,2020-04-22,2020-05-07,2020-04-22,NAA8,39102.78,16-30
U001,200729290,KROGER trust,2020-04-27 08:08:53.875000000,2020,1930731117,2020-04-02,2020-04-17,2020-04-02,NAA8,17283.5,0-15
U001,200769623,WAL-MAR foundation,2020-07-04 07:34:58.000000000,2020,1930831632,2020-04-28,2020-05-13,2020-04-28,NAH4,471.56,46-60
U001,200769623,WAL-MAR in,2020-04-25 04:14:18.125000000,2020,1930732628,2020-04-02,2020-04-17,2020-04-02,NAH4,49404.46,0-15
U001,200794332,COST llc,2020-05-08 04:55:00.250000000,2020,1930766594,2020-04-09,2020-04-24,2020-04-09,NAAX,8898.37,0-15
U001,200466603,SMITH'S corp,2020-04-29 04:16:16.750000000,2020,1930693513,2020-03-25,2020-04-09,2020-03-25,NAA8,137521.64,16-30
U001,200769623,WAL-MAR ,2020-04-29 06:06:38.000000000,2020,1930690836,2020-03-24,2020-04-08,2020-03-24,NAH4,19007.97,16-30
U001,200712187,SPAR llc,2020-03-20 19:52:29.312500000,2020,1930641584,2020-03-11,2020-03-26,2020-03-11,NAA8,121526.46,
U001,200744707,PERFOR systems,2020-04-13 18:20:41.000000000,2020,1930671234,2020-03-18,2020-04-02,2020-03-18,NAA8,52892.91,0-15
CA02,140106408,WAL-M llc,2020-05-21 17:41:04.625000000,2020,2960628768,2020-04-18,2020-05-06,2020-04-26,CA10,125445.033,16-30
U001,200744019,TARG us,2020-03-18 06:08:12.937500000,2020,1930580794,2020-02-28,2020-03-14,2020-02-28,NAA8,81211.65,0-15
U001,200769623,WAL-MAR corporation,2020-06-04 09:43:01.250000000,2020,1930862512,2020-05-07,2020-05-22,2020-05-07,NAH4,661.11,0-15
U001,200769623,WAL-MAR us,2020-04-17 19:07:04.875000000,2020,1930692382,2020-03-25,2020-04-09,2020-03-25,NAH4,61.29,0-15
U001,200416837,DEC ,2020-04-10 13:50:52.875000000,2020,1930811741,2020-04-22,2020-04-23,2020-04-16,NAM1,18909.1,
U001,200769623,WAL-MAR trust,2020-03-29 14:59:29.875000000,2020,1930585409,2020-03-05,2020-03-20,2020-03-05,NAH4,15484.66,0-15
U001,200795490,HY -  corporation,2020-04-21 17:27:35.937500000,2020,1930738666,2020-04-02,2020-04-17,2020-04-02,NAA8,22985.49,0-15
CA02,140104409,LOB systems,2020-05-15 02:25:24.187500000,2020,2960629378,2020-04-20,2020-05-10,2020-04-30,CA10,13252.463,0-15
U001,200803720,DEC foundation,2020-05-18 04:45:58.531250000,2020,1930872223,2020-05-07,2020-05-24,2020-05-01,NAM4,212.4,
U001,200704045,RA foundation,2020-05-01 18:11:56.500000000,2020,1930684785,2020-03-22,2020-04-06,2020-03-22,NAA8,69089.05,16-30
U001,200772670,ASSOCIAT corp,2020-03-22 10:28:20.812500000,2020,1930641697,2020-03-11,2020-03-26,2020-03-11,NAU5,11681.43,
U001,200707822,PUBLI co,2020-03-18 04:24:15.437500000,2020,1930621491,2020-03-07,2020-03-22,2020-03-07,NAA8,75887.18,
U001,200749782,KROG trust,2020-04-30 17:40:07.625000000,2020,1930688335,2020-03-23,2020-04-07,2020-03-23,NAA8,2646.76,16-30
U001,100031704,DELHAIZE llc,2020-05-30 22:47:46.125000000,2020,1930876293,2020-05-08,2020-05-23,2020-05-08,NAA8,39887.46,0-15
U001,200772670,ASSOCIAT ,2020-05-17 23:49:10.687500000,2020,1930824471,2020-04-24,2020-05-09,2020-04-24,NAU5,45135.77,0-15
U001,200706844,WINC associates,2020-06-16 15:30:44.500000000,2020,1930818735,2020-04-23,2020-05-08,2020-04-23,NAA8,10957.36,31-45
U001,200761734,H E BUT co,2020-03-12 02:04:42.375000000,2020,1930641904,2020-03-13,2020-03-28,2020-03-13,NAA8,15475.74,
U001,200149567,RESER llc,2020-06-20 14:34:48.750000000,2020,1930710482,2020-03-27,2020-05-11,2020-03-27,NABG,58718.52,31-45
U001,200609331,KROG ,2020-04-27 10:52:53.625000000,2020,1930792353,2020-04-15,2020-04-30,2020-04-15,NAA8,29814.52,
U001,200761734,H E BUT us,2020-04-18 12:52:26.625000000,2020,1930662991,2020-03-19,2020-04-03,2020-03-19,NAA8,17950.6,16-30
U001,200148860,DOLLA ,2020-05-29 12:43:06.625000000,2020,1930833035,2020-04-29,2020-05-14,2020-04-29,NAA8,75302.95,16-30
U001,200434439,BAUGH SU corp,2020-03-08 14:04:29.500000000,2020,1930612217,2020-03-06,2020-03-21,2020-03-06,NAA8,60031.09,
U001,200772670,ASSOCIAT corp,2020-03-15 17:59:29.218750000,2020,1930594697,2020-03-06,2020-03-21,2020-03-06,NAU5,1583.43,
U001,200771157,WEIS corporation,2020-03-04 00:59:01.000000000,2020,1930646701,2020-03-12,2020-03-27,2020-03-12,NAA8,37291.95,
U001,200769623,WAL-MAR associates,2020-03-23 06:56:46.906250000,2020,1930597587,2020-03-04,2020-03-19,2020-03-04,NAH4,23861.06,0-15
U001,200707822,PUBLI in,2020-05-24 05:02:47.125000000,2020,1930801561,2020-04-21,2020-05-06,2020-04-21,NAA8,89956.45,16-30
U001,200803720,DEC corp,2020-03-05 13:06:14.906250000,2020,1930618517,2020-03-07,2020-03-11,2020-03-01,NAM2,12071.75,
U001,200732755,KROGER corporation,2020-06-02 22:28:52.250000000,2020,1930811095,2020-04-23,2020-05-08,2020-04-23,NAA8,47253.69,16-30
U001,200794332,COST llc,2020-04-30 10:02:22.750000000,2020,1930668468,2020-03-19,2020-04-03,2020-03-19,NAAX,32831.97,16-30
CA02,140104552,THE NO ,2020-05-03 10:28:05.125000000,2020,2960628015,2020-04-09,2020-04-27,2020-04-17,CA10,70462.62299999999,0-15
U001,200609331,KROG foundation,2020-04-26 11:40:38.812500000,2020,1930754403,2020-04-06,2020-04-21,2020-04-06,NAA8,20905.34,0-15
U001,200152991,JET corp,2020-06-01 10:45:12.500000000,2020,1930842379,2020-05-01,2020-05-16,2020-05-01,NAA8,6577.35,16-30
U001,200759878,SA llc,2020-05-19 06:33:03.375000000,2020,1930827236,2020-04-26,2020-05-11,2020-04-26,NAH4,45650.81,0-15
U001,200769623,WAL-MAR systems,2020-04-26 20:18:48.750000000,2020,1930714120,2020-03-28,2020-04-12,2020-03-28,NAH4,39544.22,0-15
U001,200769623,WAL-MAR ,2020-05-12 15:53:55.250000000,2020,1930712295,2020-03-29,2020-04-13,2020-03-29,NAH4,3270.04,16-30
U001,200759878,SA in,2020-04-28 19:40:05.062500000,2020,1930774156,2020-04-10,2020-04-25,2020-04-10,NAH4,17472.32,0-15
U001,200769623,WAL-MAR associates,2020-05-16 07:24:54.125000000,2020,1930779338,2020-04-12,2020-04-27,2020-04-12,NAH4,40193.83,16-30
U001,200769623,WAL-MAR llc,2020-05-14 13:52:15.906250000,2020,1930842562,2020-04-30,2020-05-15,2020-04-30,NAH4,26068.81,
U001,200772670,ASSOCIAT co,2020-05-29 23:17:42.781250000,2020,1930883511,2020-05-09,2020-05-24,2020-05-09,NAU5,37534.07,0-15
U001,200771157,WEIS corporation,2020-04-10 10:49:07.031250000,2020,1930716522,2020-03-28,2020-04-12,2020-03-28,NAA8,97787.87,
U001,200778998,CE co,2020-04-03 10:02:35.835937500,2020,1930660695,2020-03-18,2020-04-02,2020-03-18,NAA8,68647.46,0-15
U001,200780383,MEIJ systems,2020-05-29 23:25:31.062500000,2020,1930862007,2020-05-07,2020-05-22,2020-05-07,NAA8,99009.29,0-15
U001,200762301,C&S WH associates,2020-04-19 11:33:38.351562500,2020,1930741917,2020-04-04,2020-04-19,2020-04-04,NAC6,59745.33,0-15
U001,200706844,WINC llc,2020-05-26 11:12:20.000000000,2020,1930785837,2020-04-16,2020-05-01,2020-04-16,NAA8,27790.43,16-30
U001,200769623,WAL-MAR foundation,2020-03-25 18:12:22.593750000,2020,1930611222,2020-03-06,2020-03-21,2020-03-06,NAH4,36342.89,0-15
U001,200668077,IN-N- llc,2020-06-11 16:25:48.250000000,2020,1930862957,2020-05-06,2020-05-16,2020-05-06,NA10,77637.6,16-30
U001,200726979,BJ'S  corp,2020-05-25 14:36:52.812500000,2020,1930854395,2020-05-04,2020-05-19,2020-05-04,NAA8,285.8,0-15
U001,200353024,DECA trust,2020-05-15 20:46:43.187500000,2020,1930876907,2020-05-07,2020-05-24,2020-05-01,NAM4,316.32,
U001,200458131,TIMES llc,2020-06-18 06:27:12.000000000,2020,1930683901,2020-03-28,2020-06-01,2020-03-28,NAGD,5151.25,16-30
U001,100031704,DELHAIZE us,2020-04-26 07:07:42.625000000,2020,1930749618,2020-04-04,2020-04-19,2020-04-04,NAA8,98592.67,0-15
U001,200806580,BE systems,2020-03-22 05:36:18.875000000,2020,1930576285,2020-02-27,2020-03-13,2020-02-27,NAA8,4827.34,0-15
U001,200148860,DOLLA foundation,2020-05-16 21:39:42.500000000,2020,1930706568,2020-03-27,2020-04-11,2020-03-27,NAA8,76882.01,31-45
U001,CCCA02,KRAFT  ,2020-03-20 08:07:11.125000000,2020,1930576574,2020-02-27,2020-04-02,2020-02-27,NAG2,7847.55,
U001,200769623,WAL-MAR foundation,2020-05-22 18:00:17.000000000,2020,1930802976,2020-04-21,2020-05-06,2020-04-21,NAH4,60759.33,16-30
U001,200769623,WAL-MAR corp,2020-05-03 16:07:54.375000000,2020,1930724176,2020-04-01,2020-04-16,2020-04-01,NAH4,355.55,16-30
U001,200769623,WAL-MAR trust,2020-06-09 02:49:13.000000000,2020,1930809458,2020-04-21,2020-05-06,2020-04-21,NAH4,8109.73,31-45
U001,200769623,WAL-MAR trust,2020-05-10 03:50:25.750000000,2020,1930716916,2020-03-29,2020-04-13,2020-03-29,NAH4,15888.46,16-30
U001,200275115,SHAWS  co,2020-05-09 04:35:07.500000000,2020,1930747080,2020-04-06,2020-04-21,2020-04-06,NAA8,120620.75,16-30
U001,200769623,WAL-MAR in,2020-04-29 03:47:02.625000000,2020,1930725045,2020-03-31,2020-04-15,2020-03-31,NAH4,13080.14,0-15
U001,200762301,C&S WH corp,2020-03-17 23:35:18.750000000,2020,1930659891,2020-03-17,2020-04-01,2020-03-17,NAC6,146032.7,
U013,140103409,BUTTE co,2020-05-01 00:53:12.500000000,2020,1991841210,2020-03-16,2020-04-15,2020-03-16,NAVE,3266.7,16-30
U001,200780383,MEIJ corp,2020-06-02 15:29:03.375000000,2020,1930823586,2020-04-27,2020-05-12,2020-04-27,NAA8,30781.52,16-30
U001,200769623,WAL-MAR foundation,2020-04-01 18:19:49.125000000,2020,1930576011,2020-02-28,2020-03-14,2020-02-28,NAH4,6270.37,16-30
U001,200769623,WAL-MAR us,2020-04-04 00:33:25.000000000,2020,1930606009,2020-03-06,2020-03-21,2020-03-06,NAH4,25360.86,0-15
U001,200769623,WAL-MAR foundation,2020-05-15 21:16:37.250000000,2020,1930796654,2020-04-17,2020-05-02,2020-04-17,NAH4,2321.7,0-15
U001,200769623,WAL-MAR ,2020-06-05 09:32:40.750000000,2020,1930826921,2020-04-26,2020-05-11,2020-04-26,NAH4,7512.76,16-30
U001,200726979,BJ'S  corporation,2020-03-12 13:43:26.062500000,2020,1930592283,2020-03-02,2020-03-17,2020-03-02,NAA8,158.35,
U001,200726979,BJ'S  in,2020-05-18 02:00:27.250000000,2020,1930844502,2020-05-01,2020-05-16,2020-05-01,NAA8,702.3,0-15
U001,200769623,WAL-MAR llc,2020-03-31 06:17:55.015625000,2020,1930653106,2020-03-14,2020-03-29,2020-03-14,NAH4,10887.67,0-15
U001,200726979,BJ'S  trust,2020-03-14 19:02:16.500000000,2020,1930675702,2020-03-11,2020-03-26,2020-03-11,NAA8,1625.05,
U001,200416837,DEC associates,2020-03-02 15:00:04.250000000,2020,1930676092,2020-03-20,2020-03-26,2020-03-16,NAM2,2014.19,
U001,200762301,C&S WH us,2020-04-28 19:14:19.875000000,2020,1930689821,2020-03-24,2020-04-08,2020-03-24,NAC6,146227.99,16-30
U001,200726979,BJ'S  us,2020-04-16 00:43:55.500000000,2020,1930659938,2020-03-17,2020-04-01,2020-03-17,NAA8,66.37,16-30
U001,200793513,KROGER trust,2020-05-28 11:10:52.000000000,2020,1930717245,2020-03-29,2020-04-13,2020-03-29,NAA8,53058.81,46-60
U001,200718130,SYSCO F co,2020-05-12 16:52:39.250000000,2020,1930693265,2020-03-24,2020-04-08,2020-03-24,NAA8,11142.18,31-45
U001,200794332,COST trust,2020-05-07 19:20:22.250000000,2020,1930781729,2020-04-15,2020-04-30,2020-04-15,NAAX,51407.61,0-15
U001,200726979,BJ'S  associates,2020-04-20 01:20:31.468750000,2020,1930774460,2020-04-06,2020-04-21,2020-04-06,NAA8,305.55,
